Radius profile (Å)
1.556775666666666780e+01,1.390447999999999951e+01,1.354632999999999932e+01,1.320426500000000125e+01,1.281311999999999962e+01,1.247225000000000072e+01,1.213091749999999891e+01,1.178950999999999993e+01,1.145096500000000006e+01,1.106340750000000028e+01,1.072495666666666558e+01,1.038609500000000097e+01,1.004922333333333384e+01,9.714682499999998555e+00,1.145132000000000083e+01,9.450298333333332579e+00,8.853263749999999987e+00,8.465834285714285201e+00,8.191548571428571179e+00,7.807757499999999240e+00,7.476961666666666950e+00,8.130998888888889553e+00,7.606168000000001150e+00,9.859408333333332664e+00,7.055993333333333339e+00,7.197065384615384254e+00,5.956778571428570146e+00,5.329918666666667804e+00,6.062680000000000291e+00,5.205301666666667160e+00,4.954118285714285363e+00,5.310333863636363283e+00,5.317716851851851168e+00,5.374111060606061585e+00,4.883872298850575611e+00,3.496350989010990062e+00,4.790689838709679016e+00,4.823841847133758520e+00,3.910592617801047055e+00,3.595452061403508814e+00,3.261426179775281042e+00,2.938467717041800764e+00,2.511628798798798634e+00,1.867942323529411697e+00,1.834779888579387119e+00,1.661270926966292194e+00,1.538403743169399096e+00,1.490332249322493086e+00,1.493992521008403518e+00,1.510092795698924517e+00,1.550995828729281545e+00,1.773964505494505683e+00,2.280770000000000408e+00,2.593463538461538320e+00,2.768458160535116619e+00,3.208129503816794070e+00,3.753100867579909128e+00,4.064697653631284879e+00,3.685961798561151248e+00,4.386837154471544764e+00,4.400093269230769266e+00,4.886030270270270037e+00,4.884315070422535321e+00,5.037225714285713529e+00,5.203957659574468764e+00,4.566538444444445233e+00,5.909386486486486234e+00,6.721247714285714103e+00,6.930824642857142059e+00,6.447951500000000280e+00,7.233738947368419936e+00,6.098587142857142318e+00,6.391752666666666194e+00,6.741555333333334232e+00,7.929731538461537887e+00,1.011137100000000011e+01,9.328249999999998820e+00,1.011016199999999898e+01,8.326920000000001210e+00,8.655296666666666638e+00,8.990272499999999667e+00,9.323803333333332333e+00,9.658867499999999495e+00,1.004016999999999982e+01,1.037795333333333225e+01,1.071703249999999841e+01,1.110398499999999977e+01,1.144359000000000037e+01,1.178433749999999947e+01,1.212516333333333307e+01,1.246568500000000057e+01,1.285754750000000080e+01,1.319990666666666890e+01,1.354373750000000243e+01,1.388716999999999935e+01,1.423164750000000112e+01,1.462494250000000129e+01,1.497017999999999915e+01,1.531512999999999991e+01,1.851161250000000180e+01
