real_name,paper_name,EstimatedLonePairs,num_electroneg_1_3_neighbors,mean_ring_planarity,ElectronegativitySum,Net partial charge,NCO_count,num_nitrogens,num_oxygens,num_sulfurs,num_hbd,num_hba,num_carbon_aromatic_rings,num_nitrogen_aromatic_rings,num_all_cycle_atoms,num_cycle_nitrogens,num_cycle_oxygens,num_cycle_sulfurs,num_cycle_carbons
davis3water,H35,69.0,0,0.0564,453.0,-6.004,6,6,24,0,6,24,6,0,26,4,0,0,22
