Diameter distribution(Å)
1.435133000000000081e+01,9.738559999999999661e+00,5.412379999999999747e+00,2.669859999999999900e+00,1.952039999999999997e+00,1.891459999999999919e+00,1.837900000000000089e+00,1.772350000000000092e+00,1.709870000000000001e+00,1.623099999999999987e+00,1.572270000000000056e+00,1.519479999999999942e+00,1.566789999999999905e+00,1.540990000000000082e+00,1.598540000000000072e+00,1.614209999999999923e+00,1.659769999999999968e+00,1.630679999999999907e+00,1.601140000000000008e+00,1.575180000000000025e+00,1.552480000000000082e+00,1.533500000000000085e+00,1.517479999999999940e+00,1.497530000000000028e+00,1.480639999999999956e+00,1.465249999999999941e+00,1.453510000000000080e+00,1.444709999999999939e+00,1.439410000000000078e+00,1.432439999999999936e+00,1.430290000000000061e+00,1.408420000000000005e+00,1.388670000000000071e+00,1.363159999999999927e+00,1.343120000000000092e+00,1.328079999999999927e+00,1.317949999999999955e+00,1.306130000000000013e+00,1.298659999999999926e+00,1.295700000000000074e+00,1.297160000000000091e+00,1.302959999999999896e+00,1.313080000000000025e+00,1.326230000000000020e+00,1.344019999999999992e+00,1.365199999999999969e+00,1.391350000000000087e+00,1.408360000000000056e+00,1.426399999999999890e+00,1.442819999999999991e+00,1.462139999999999995e+00,1.482010000000000050e+00,1.505679999999999907e+00,1.532769999999999966e+00,1.563430000000000097e+00,1.598710000000000075e+00,1.637610000000000010e+00,1.680860000000000021e+00,1.724339999999999984e+00,1.773919999999999941e+00,1.826030000000000042e+00,1.881469999999999976e+00,1.938770000000000104e+00,1.999060000000000059e+00,2.061529999999999863e+00,2.126459999999999795e+00,2.194059999999999899e+00,2.264959999999999862e+00,2.336840000000000028e+00,2.410950000000000149e+00,2.483509999999999884e+00,2.514330000000000176e+00,2.679180000000000117e+00,2.759450000000000180e+00,2.840570000000000039e+00,2.920539999999999914e+00,3.001209999999999933e+00,3.027820000000000178e+00,3.180039999999999978e+00,3.851160000000000139e+00,5.409259999999999735e+00,9.501989999999999270e+00,1.436860000000000070e+01
