,train,test
1,0.9999999999995848,0.9999999999990796
2,0.9999999999995037,0.9999999999991953
3,0.999999999995866,0.9999999996126976
mean,0.9999999999981026,0.9999999999174249
std,2.1240424842626907e-12,2.2311117629683252e-10
