Diameter distribution(Å)
1.782942999999999856e+01,1.354597000000000051e+01,9.704800000000000537e+00,7.309029999999999916e+00,6.115619999999999834e+00,5.938819999999999766e+00,5.883460000000000356e+00,5.796420000000000350e+00,5.709800000000000431e+00,5.623759999999999870e+00,5.538179999999999659e+00,5.453490000000000393e+00,5.367980000000000196e+00,5.284189999999999721e+00,5.199220000000000397e+00,5.116699999999999804e+00,5.034769999999999968e+00,4.953079999999999927e+00,4.871999999999999886e+00,4.791170000000000151e+00,4.710600000000000342e+00,4.628339999999999677e+00,4.545169999999999710e+00,4.458429999999999893e+00,4.372379999999999711e+00,4.287259999999999849e+00,4.202910000000000146e+00,4.119239999999999569e+00,4.036369999999999791e+00,3.953539999999999832e+00,3.871579999999999799e+00,3.792920000000000069e+00,3.712390000000000079e+00,3.635260000000000158e+00,3.557389999999999830e+00,3.481559999999999988e+00,3.405170000000000030e+00,3.332590000000000163e+00,3.259739999999999860e+00,3.189799999999999969e+00,3.119670000000000165e+00,3.042320000000000135e+00,2.965879999999999850e+00,2.887779999999999792e+00,2.810569999999999791e+00,2.732680000000000220e+00,2.655720000000000081e+00,2.583060000000000134e+00,2.511569999999999858e+00,2.431389999999999940e+00,2.363640000000000185e+00,1.942800000000000082e+00,1.914919999999999956e+00,1.868819999999999926e+00,1.826820000000000110e+00,1.787409999999999943e+00,1.752650000000000041e+00,1.721929999999999961e+00,1.695650000000000102e+00,1.673599999999999977e+00,1.657520000000000104e+00,1.645790000000000086e+00,1.641590000000000105e+00,1.641350000000000087e+00,1.644169999999999909e+00,1.654009999999999980e+00,1.668129999999999891e+00,1.665240000000000054e+00,1.658900000000000041e+00,1.652060000000000084e+00,1.648789999999999978e+00,1.648500000000000076e+00,1.651799999999999935e+00,1.659180000000000099e+00,1.669540000000000024e+00,1.683840000000000003e+00,1.701500000000000012e+00,1.714820000000000011e+00,1.731749999999999901e+00,1.746960000000000068e+00,1.766089999999999938e+00,1.787169999999999925e+00,1.812170000000000059e+00,1.841390000000000082e+00,1.873869999999999925e+00,1.909329999999999972e+00,1.948190000000000088e+00,1.991389999999999993e+00,2.036910000000000220e+00,2.086720000000000130e+00,2.139499999999999957e+00,2.183940000000000214e+00,2.230090000000000128e+00,2.254010000000000069e+00,2.279290000000000038e+00,2.305790000000000006e+00,2.333120000000000083e+00,2.366659999999999986e+00,2.401710000000000012e+00,2.438120000000000065e+00,2.476319999999999855e+00,2.505489999999999995e+00,2.535759999999999792e+00,2.569109999999999783e+00,2.604750000000000121e+00,2.640569999999999862e+00,2.678310000000000191e+00,2.717490000000000183e+00,2.757190000000000030e+00,2.799840000000000106e+00,2.847220000000000084e+00,2.887939999999999952e+00,2.927880000000000038e+00,2.958050000000000068e+00,2.991229999999999833e+00,3.030170000000000030e+00,3.072859999999999925e+00,3.119549999999999823e+00,3.169430000000000192e+00,3.171469999999999789e+00,3.494709999999999983e+00,3.572340000000000071e+00,3.650889999999999969e+00,4.210950000000000415e+00,5.819230000000000125e+00,9.793910000000000338e+00,1.430860000000000021e+01
