Diameter distribution(Å)
1.943516999999999939e+01,1.386064999999999969e+01,8.550800000000000622e+00,5.863360000000000127e+00,3.978930000000000078e+00,3.439029999999999809e+00,3.188349999999999795e+00,2.708919999999999995e+00,2.704950000000000188e+00,2.608999999999999986e+00,2.538660000000000139e+00,2.495369999999999866e+00,2.456500000000000128e+00,2.408869999999999845e+00,2.374789999999999957e+00,2.343929999999999847e+00,2.316840000000000011e+00,2.281989999999999963e+00,2.251069999999999904e+00,2.216089999999999893e+00,2.184750000000000192e+00,2.157999999999999918e+00,2.135229999999999961e+00,2.107880000000000198e+00,2.085980000000000167e+00,2.065300000000000136e+00,2.051109999999999989e+00,2.043250000000000011e+00,2.043789999999999996e+00,2.050370000000000026e+00,2.063979999999999926e+00,2.070910000000000029e+00,2.078139999999999876e+00,2.088550000000000129e+00,2.101500000000000146e+00,2.117669999999999941e+00,2.136509999999999909e+00,2.160089999999999844e+00,2.186749999999999972e+00,2.217340000000000089e+00,2.250900000000000123e+00,2.265670000000000073e+00,2.285019999999999829e+00,2.279319999999999791e+00,2.289210000000000189e+00,2.319960000000000022e+00,2.381320000000000103e+00,2.340860000000000163e+00,2.302389999999999937e+00,2.243399999999999839e+00,2.186920000000000197e+00,2.134419999999999984e+00,2.084830000000000183e+00,2.037910000000000110e+00,1.993929999999999980e+00,1.951670000000000016e+00,1.912390000000000034e+00,1.866679999999999895e+00,1.815830000000000055e+00,1.760520000000000085e+00,1.708809999999999940e+00,1.655040000000000067e+00,1.604370000000000074e+00,1.554419999999999913e+00,1.505390000000000006e+00,1.460490000000000066e+00,1.419810000000000016e+00,1.382439999999999891e+00,1.348799999999999999e+00,1.318889999999999896e+00,1.292419999999999902e+00,1.272429999999999950e+00,1.256199999999999983e+00,1.243149999999999977e+00,1.236220000000000097e+00,1.173130000000000006e+00,1.368139999999999912e+00,1.391790000000000083e+00,1.419820000000000082e+00,1.442639999999999922e+00,1.469549999999999912e+00,1.500410000000000021e+00,1.534540000000000015e+00,1.572279999999999900e+00,1.612900000000000000e+00,1.656779999999999919e+00,1.703840000000000021e+00,1.752089999999999925e+00,1.803239999999999954e+00,1.846379999999999910e+00,1.890419999999999989e+00,1.935820000000000096e+00,1.983179999999999943e+00,2.033679999999999932e+00,2.086259999999999781e+00,2.141010000000000080e+00,2.197459999999999969e+00,2.249899999999999789e+00,2.297219999999999818e+00,2.338099999999999845e+00,2.382120000000000015e+00,2.428380000000000205e+00,2.477430000000000021e+00,2.530060000000000198e+00,2.585129999999999928e+00,2.641659999999999897e+00,2.700569999999999915e+00,2.764250000000000096e+00,2.829969999999999875e+00,2.896850000000000147e+00,2.965889999999999915e+00,3.037450000000000205e+00,3.110959999999999948e+00,3.185729999999999951e+00,3.262350000000000083e+00,3.342010000000000147e+00,3.423189999999999955e+00,3.492820000000000036e+00,3.566359999999999975e+00,3.601039999999999797e+00,4.003680000000000128e+00,4.147789999999999644e+00,4.695479999999999876e+00,5.947020000000000195e+00,8.201810000000000045e+00,1.276304000000000016e+01,1.788611999999999824e+01
