Diameter distribution(Å)
2.004843999999999937e+01,1.477158999999999978e+01,9.878709999999999880e+00,7.452460000000000306e+00,5.384940000000000282e+00,4.344909999999999606e+00,4.179479999999999862e+00,4.091619999999999813e+00,4.004150000000000098e+00,3.911779999999999813e+00,3.819700000000000095e+00,3.727500000000000036e+00,3.635650000000000048e+00,3.544979999999999798e+00,3.454759999999999831e+00,3.364570000000000061e+00,3.274849999999999817e+00,3.185929999999999929e+00,3.097100000000000186e+00,2.997219999999999995e+00,2.924249999999999794e+00,2.842989999999999906e+00,2.762840000000000185e+00,2.683260000000000201e+00,2.604280000000000150e+00,2.526530000000000165e+00,2.450369999999999937e+00,2.360549999999999926e+00,2.271479999999999944e+00,2.140379999999999949e+00,2.084179999999999922e+00,1.922760000000000025e+00,1.770829999999999904e+00,1.487260000000000026e+00,1.548629999999999951e+00,1.486269999999999980e+00,1.425939999999999985e+00,1.367590000000000083e+00,1.311460000000000070e+00,1.257919999999999927e+00,1.205819999999999892e+00,1.158060000000000089e+00,1.112449999999999939e+00,1.069649999999999990e+00,1.029600000000000071e+00,9.919099999999999584e-01,9.571300000000000363e-01,9.280100000000000016e-01,8.993900000000000228e-01,8.796500000000000430e-01,8.604399999999999826e-01,8.360400000000000054e-01,8.148900000000000032e-01,7.894499999999999851e-01,7.677500000000000435e-01,7.491100000000000536e-01,7.338799999999999768e-01,6.928499999999999659e-01,6.543799999999999617e-01,6.214699999999999669e-01,5.900900000000000034e-01,5.637199999999999989e-01,5.414200000000000124e-01,5.250099999999999767e-01,5.129799999999999915e-01,5.052100000000000479e-01,5.015500000000000513e-01,5.024899999999999922e-01,5.083900000000000086e-01,5.184999999999999609e-01,5.331700000000000328e-01,5.524900000000000366e-01,5.760399999999999965e-01,6.035800000000000054e-01,6.351099999999999524e-01,6.713700000000000223e-01,7.113199999999999523e-01,7.467799999999999994e-01,7.856999999999999540e-01,7.982299999999999951e-01,8.163000000000000256e-01,8.273599999999999843e-01,8.471999999999999531e-01,8.618400000000000505e-01,8.808200000000000474e-01,9.018599999999999950e-01,9.276900000000000146e-01,9.537700000000000067e-01,9.845099999999999962e-01,1.019279999999999964e+00,1.058410000000000073e+00,1.097660000000000080e+00,1.137000000000000011e+00,1.147000000000000020e+00,1.164269999999999916e+00,1.189419999999999922e+00,1.220529999999999893e+00,1.258000000000000007e+00,1.303239999999999954e+00,1.353450000000000042e+00,1.409510000000000041e+00,1.469340000000000090e+00,1.535409999999999942e+00,1.599720000000000031e+00,1.663589999999999902e+00,1.687829999999999941e+00,1.720690000000000053e+00,1.760510000000000019e+00,1.807730000000000059e+00,1.859459999999999891e+00,1.912080000000000002e+00,1.945710000000000051e+00,1.981389999999999985e+00,2.019579999999999931e+00,2.060090000000000199e+00,2.101879999999999971e+00,2.145779999999999799e+00,2.193999999999999950e+00,2.244219999999999882e+00,2.295230000000000103e+00,2.348110000000000142e+00,2.402680000000000149e+00,2.458369999999999944e+00,2.514959999999999862e+00,2.572599999999999998e+00,2.635099999999999998e+00,2.699019999999999975e+00,2.788339999999999819e+00,3.439449999999999896e+00,4.396219999999999573e+00,6.227470000000000283e+00,1.004367000000000054e+01,1.446363000000000021e+01
