Diameter distribution(Å)
1.659424999999999883e+01,1.141132999999999953e+01,6.597310000000000230e+00,3.955449999999999910e+00,3.111839999999999939e+00,3.029199999999999893e+00,2.947670000000000012e+00,2.865169999999999995e+00,2.783749999999999947e+00,2.705940000000000012e+00,2.628150000000000208e+00,2.552599999999999980e+00,2.477329999999999810e+00,2.402909999999999879e+00,2.330000000000000071e+00,2.258430000000000160e+00,2.188489999999999824e+00,2.123390000000000111e+00,2.059520000000000017e+00,1.997169999999999890e+00,1.936250000000000027e+00,1.875150000000000095e+00,1.816429999999999989e+00,1.735980000000000079e+00,1.702199999999999935e+00,1.656449999999999978e+00,1.613550000000000040e+00,1.568400000000000016e+00,1.526389999999999914e+00,1.483149999999999968e+00,1.444169999999999954e+00,1.411119999999999930e+00,1.382589999999999986e+00,1.353639999999999954e+00,1.326279999999999903e+00,1.277989999999999959e+00,1.232890000000000041e+00,1.189729999999999954e+00,1.150360000000000049e+00,1.115220000000000100e+00,1.083970000000000100e+00,1.055479999999999974e+00,1.030189999999999939e+00,1.008790000000000076e+00,9.908000000000000140e-01,9.688200000000000145e-01,9.500999999999999446e-01,9.192900000000000515e-01,8.722100000000000408e-01,5.282299999999999773e-01,6.185500000000000442e-01,5.992199999999999749e-01,6.058999999999999941e-01,6.277899999999999592e-01,6.645199999999999996e-01,6.958600000000000341e-01,7.388099999999999667e-01,7.529799999999999827e-01,7.735300000000000509e-01,7.375699999999999479e-01,7.073599999999999888e-01,6.841399999999999704e-01,6.671200000000000463e-01,6.570899999999999519e-01,6.552099999999999591e-01,4.038900000000000268e-01,4.403500000000000192e-01,3.611300000000000066e-01,6.748600000000000154e-01,7.090999999999999526e-01,7.489200000000000301e-01,7.512600000000000389e-01,7.595800000000000329e-01,7.243000000000000549e-01,7.054200000000000470e-01,6.839199999999999724e-01,6.696600000000000330e-01,6.253300000000000525e-01,5.971999999999999531e-01,5.985599999999999810e-01,9.360100000000000087e-01,1.030250000000000110e+00,1.125010000000000066e+00,1.128400000000000070e+00,1.138460000000000027e+00,1.155559999999999921e+00,1.178060000000000107e+00,1.187780000000000058e+00,1.201480000000000103e+00,1.199480000000000102e+00,1.200450000000000017e+00,1.206679999999999975e+00,1.215000000000000080e+00,1.230860000000000065e+00,1.248390000000000111e+00,1.271239999999999926e+00,1.297520000000000007e+00,1.327059999999999906e+00,1.359739999999999949e+00,1.396279999999999966e+00,1.436069999999999958e+00,1.477519999999999945e+00,1.519269999999999898e+00,1.552859999999999907e+00,1.589730000000000087e+00,1.626919999999999922e+00,1.667289999999999939e+00,1.708450000000000024e+00,1.757500000000000062e+00,1.808820000000000094e+00,1.863410000000000011e+00,1.919180000000000108e+00,1.976960000000000051e+00,2.036399999999999988e+00,2.097599999999999909e+00,2.155809999999999782e+00,2.216689999999999827e+00,2.287199999999999900e+00,2.359290000000000109e+00,2.430719999999999992e+00,2.503210000000000157e+00,2.576810000000000045e+00,2.651850000000000041e+00,2.941889999999999894e+00,4.489919999999999689e+00,8.754479999999999151e+00,1.369664999999999999e+01
