Diameter distribution(Å)
2.126471000000000089e+01,1.746796000000000149e+01,1.385852000000000039e+01,1.011134999999999984e+01,7.499489999999999768e+00,6.819580000000000197e+00,6.755130000000000301e+00,6.664769999999999861e+00,6.574950000000000294e+00,6.483050000000000423e+00,6.391490000000000116e+00,6.300270000000000259e+00,6.209489999999999732e+00,6.117169999999999774e+00,6.024429999999999730e+00,5.932240000000000180e+00,5.840429999999999566e+00,5.745020000000000238e+00,5.649639999999999773e+00,5.551210000000000200e+00,5.452770000000000117e+00,5.354280000000000150e+00,5.255810000000000315e+00,5.158019999999999605e+00,5.060139999999999638e+00,4.961500000000000021e+00,4.862910000000000288e+00,4.168420000000000236e+00,3.649979999999999780e+00,3.490380000000000038e+00,3.483690000000000175e+00,3.417060000000000208e+00,3.351710000000000189e+00,3.288370000000000015e+00,3.225540000000000074e+00,3.163269999999999804e+00,3.101609999999999978e+00,3.044610000000000039e+00,2.989290000000000003e+00,2.934849999999999959e+00,2.882210000000000161e+00,2.831259999999999888e+00,2.782280000000000086e+00,2.735320000000000196e+00,2.689760000000000151e+00,2.646360000000000046e+00,2.605230000000000157e+00,2.566009999999999902e+00,2.529199999999999893e+00,2.495940000000000047e+00,2.465259999999999785e+00,2.436939999999999884e+00,2.410779999999999923e+00,2.383439999999999781e+00,2.355760000000000076e+00,2.330649999999999888e+00,2.307329999999999881e+00,2.286799999999999944e+00,2.267900000000000027e+00,2.245400000000000063e+00,2.225319999999999965e+00,2.207329999999999792e+00,2.191749999999999865e+00,2.178230000000000111e+00,2.167580000000000062e+00,2.159359999999999946e+00,2.153630000000000155e+00,2.150040000000000173e+00,2.148699999999999832e+00,2.134520000000000195e+00,2.122900000000000009e+00,2.114240000000000119e+00,2.108179999999999943e+00,2.088369999999999838e+00,2.070170000000000066e+00,2.053869999999999862e+00,2.041119999999999823e+00,2.029619999999999980e+00,2.020719999999999850e+00,2.016270000000000007e+00,2.013520000000000199e+00,2.013759999999999994e+00,2.015519999999999978e+00,2.020589999999999886e+00,2.028249999999999886e+00,2.038019999999999943e+00,2.050380000000000091e+00,2.066009999999999902e+00,2.084130000000000038e+00,2.103720000000000034e+00,2.125480000000000036e+00,2.140280000000000182e+00,2.156219999999999803e+00,2.154910000000000103e+00,2.158630000000000049e+00,2.164149999999999796e+00,2.172470000000000123e+00,2.154799999999999827e+00,2.138510000000000133e+00,2.123250000000000082e+00,2.110120000000000218e+00,2.098230000000000040e+00,2.092330000000000023e+00,2.085519999999999818e+00,2.085659999999999847e+00,2.083130000000000148e+00,2.088859999999999939e+00,2.090860000000000163e+00,2.100900000000000212e+00,2.109729999999999883e+00,2.120699999999999807e+00,2.134539999999999882e+00,2.156299999999999883e+00,2.175699999999999967e+00,2.197560000000000180e+00,2.218160000000000132e+00,2.241200000000000081e+00,2.254399999999999959e+00,2.269989999999999952e+00,2.273489999999999789e+00,2.279030000000000111e+00,2.285649999999999959e+00,2.294700000000000184e+00,2.307040000000000202e+00,2.321800000000000086e+00,2.337260000000000115e+00,2.354849999999999888e+00,2.376129999999999853e+00,2.399659999999999904e+00,2.425739999999999785e+00,2.453260000000000218e+00,2.477360000000000007e+00,2.513360000000000039e+00,2.545329999999999870e+00,2.579330000000000123e+00,2.613480000000000025e+00,2.649550000000000072e+00,2.679660000000000153e+00,2.712229999999999919e+00,2.744540000000000202e+00,2.792349999999999888e+00,2.764209999999999834e+00,3.321489999999999831e+00,3.404780000000000140e+00,3.489840000000000053e+00,3.358969999999999789e+00,3.798189999999999955e+00,3.765849999999999920e+00,3.988939999999999930e+00,4.086079999999999934e+00,4.183300000000000018e+00,4.280700000000000394e+00,4.378049999999999997e+00,4.475469999999999615e+00,4.572980000000000267e+00,4.670560000000000045e+00,4.768209999999999837e+00,4.866299999999999848e+00,4.964030000000000165e+00,5.062020000000000408e+00,5.160070000000000157e+00,5.258160000000000167e+00,5.356169999999999654e+00,5.454329999999999679e+00,5.552380000000000315e+00,5.650689999999999991e+00,5.749039999999999928e+00,5.847430000000000128e+00,5.945739999999999803e+00,6.042769999999999975e+00,6.139230000000000409e+00,6.229309999999999903e+00,6.318559999999999732e+00,6.417250000000000121e+00,6.514859999999999651e+00,6.609609999999999985e+00,6.704640000000000377e+00,6.799319999999999808e+00,6.894180000000000419e+00,6.989910000000000068e+00,7.085919999999999774e+00,7.146460000000000257e+00,7.282910000000000217e+00,7.381420000000000314e+00,7.479980000000000295e+00,8.157659999999999911e+00,1.025155999999999956e+01,1.462008999999999936e+01,1.962597999999999843e+01
