Diameter distribution(Å)
1.839068999999999932e+01,1.337363000000000035e+01,8.728270000000000195e+00,6.074230000000000018e+00,4.554840000000000444e+00,4.306659999999999933e+00,4.310380000000000322e+00,4.228659999999999641e+00,4.147109999999999630e+00,4.067569999999999908e+00,3.988179999999999836e+00,3.910029999999999895e+00,3.831500000000000128e+00,3.759479999999999933e+00,3.688689999999999802e+00,3.617080000000000073e+00,3.546330000000000204e+00,3.472579999999999778e+00,3.414550000000000196e+00,3.351879999999999971e+00,3.290439999999999809e+00,3.232800000000000118e+00,3.176610000000000156e+00,3.106669999999999821e+00,3.037349999999999994e+00,2.968799999999999883e+00,2.901320000000000121e+00,2.835300000000000153e+00,2.770960000000000090e+00,2.709470000000000045e+00,2.648919999999999941e+00,2.590209999999999901e+00,2.533479999999999954e+00,2.479999999999999982e+00,2.426989999999999981e+00,2.376999999999999780e+00,2.328279999999999905e+00,2.282589999999999897e+00,2.239279999999999937e+00,2.200000000000000178e+00,2.161099999999999799e+00,2.126770000000000049e+00,2.095079999999999831e+00,2.065069999999999961e+00,2.037760000000000016e+00,2.014499999999999957e+00,1.993600000000000039e+00,1.975740000000000052e+00,1.960869999999999891e+00,1.949510000000000076e+00,1.941240000000000077e+00,1.936120000000000063e+00,1.934109999999999996e+00,1.930719999999999992e+00,1.930390000000000050e+00,1.931189999999999962e+00,1.934390000000000054e+00,1.941419999999999924e+00,1.950439999999999952e+00,1.952790000000000026e+00,1.958040000000000003e+00,1.964210000000000012e+00,1.973079999999999945e+00,1.977309999999999901e+00,1.983919999999999906e+00,1.991449999999999942e+00,2.001970000000000027e+00,2.004280000000000062e+00,2.007929999999999993e+00,2.010069999999999801e+00,2.012620000000000076e+00,2.000210000000000043e+00,1.990529999999999911e+00,1.980639999999999956e+00,1.973289999999999988e+00,1.960609999999999964e+00,1.948720000000000008e+00,1.938690000000000024e+00,1.931810000000000027e+00,1.929159999999999986e+00,1.929389999999999938e+00,1.932960000000000012e+00,1.939400000000000013e+00,1.948900000000000077e+00,1.960839999999999916e+00,1.977230000000000043e+00,1.996170000000000000e+00,2.017980000000000107e+00,2.042279999999999873e+00,2.069339999999999957e+00,2.099040000000000017e+00,2.132899999999999796e+00,2.169439999999999813e+00,2.207590000000000163e+00,2.248310000000000031e+00,2.291570000000000107e+00,2.337270000000000181e+00,2.387160000000000171e+00,2.438870000000000093e+00,2.491420000000000190e+00,2.545920000000000183e+00,2.602949999999999875e+00,2.661929999999999907e+00,2.720819999999999794e+00,2.780530000000000168e+00,2.848079999999999945e+00,2.915840000000000209e+00,2.935820000000000096e+00,3.039880000000000138e+00,3.087359999999999882e+00,3.194599999999999884e+00,3.267900000000000027e+00,3.341250000000000053e+00,3.412189999999999834e+00,3.483519999999999950e+00,3.556700000000000195e+00,3.630310000000000148e+00,3.705810000000000048e+00,3.781709999999999905e+00,3.854449999999999932e+00,3.970400000000000151e+00,4.052340000000000053e+00,4.134900000000000020e+00,4.218709999999999738e+00,4.302019999999999733e+00,4.385589999999999655e+00,4.469420000000000393e+00,4.833300000000000374e+00,7.015430000000000277e+00,1.017043999999999926e+01,1.341338999999999970e+01
