,train,test
1,0.9999999999999658,0.9999999999997211
2,0.9999999999999729,0.9999999999999527
3,0.9999999999999825,0.9999999999999547
mean,0.9999999999999734,0.9999999999998805
std,8.356594942889458e-15,1.3429061928503685e-13
