,train,test
0,0.8901801506316198,0.8651987550243849
1,0.9084047228375187,0.34916494478283056
2,0.9901954089077069,0.255514420282032
3,0.9999999954942278,0.751597620825254
4,0.9282940775747873,0.5396532918624363
5,0.8487814098831526,0.7799700750335858
6,0.9971404425216154,0.06544900373880354
7,0.9935222241513503,0.9165917469230361
8,0.9264866063023036,0.6266409631039667
mean,0.9366712762006316,0.31170009668418847
std,0.05512620088769374,0.29382391141079744
