,train,test
0,0.9645570769491056,0.8727801848190109
1,0.9941432160060529,0.0019791663528998466
2,0.999938867002386,0.3961893510336965
3,0.9999999999501041,0.8382562239516097
4,0.99999999994551,0.6771605600490567
5,0.9998758420973909,0.723715140991676
6,0.9999999998194808,0.5986281547095967
7,0.9999999999438847,0.0776292738733352
8,0.9955177473364036,0.6788859705785282
mean,0.9939543737291011,0.4504352791085643
std,0.011596529611827746,0.31601460576327667
