Diameter distribution(Å)
2.194567999999999941e+01,2.185031999999999996e+01,2.175500999999999863e+01,2.165953000000000017e+01,2.156409000000000020e+01,2.146825000000000117e+01,2.137237000000000009e+01,2.127729000000000070e+01,2.118194000000000088e+01,2.108682999999999907e+01,2.099153000000000091e+01,2.089610000000000056e+01,2.080063000000000173e+01,2.070590999999999937e+01,2.061117000000000132e+01,2.051611000000000118e+01,2.042108999999999952e+01,2.032629999999999981e+01,2.023135999999999868e+01,2.013671000000000078e+01,2.004201000000000121e+01,1.994669999999999987e+01,1.985144000000000020e+01,1.975793000000000177e+01,1.966276999999999830e+01,1.956818000000000168e+01,1.947363000000000000e+01,1.937941000000000003e+01,1.928525000000000134e+01,1.919126999999999938e+01,1.909608000000000061e+01,1.900254999999999939e+01,1.890842999999999918e+01,1.881333000000000055e+01,1.871734999999999971e+01,1.862408999999999892e+01,1.852928999999999959e+01,1.843691000000000102e+01,1.834074000000000026e+01,1.824943999999999988e+01,1.815710999999999942e+01,1.806359000000000137e+01,1.797015000000000029e+01,1.787681999999999860e+01,1.778331000000000017e+01,1.768995999999999924e+01,1.759666999999999959e+01,1.750390000000000157e+01,1.741053000000000139e+01,1.731702999999999903e+01,1.722360000000000113e+01,1.713190000000000168e+01,1.703864000000000090e+01,1.694500000000000028e+01,1.685144000000000020e+01,1.676060000000000016e+01,1.666784000000000177e+01,1.657593999999999923e+01,1.648357999999999990e+01,1.639142999999999972e+01,1.629908999999999963e+01,1.620747000000000071e+01,1.611565999999999832e+01,1.602358999999999867e+01,1.593141999999999925e+01,1.583976999999999968e+01,1.574751000000000012e+01,1.565671999999999997e+01,1.556462999999999930e+01,1.547293999999999947e+01,1.538081000000000031e+01,1.529003999999999941e+01,1.519885999999999981e+01,1.510815999999999981e+01,1.501638999999999946e+01,1.492567000000000021e+01,1.483417000000000030e+01,1.474355000000000082e+01,1.465255999999999936e+01,1.456244000000000050e+01,1.447184999999999988e+01,1.438086000000000020e+01,1.428988000000000014e+01,1.419987000000000066e+01,1.410998999999999981e+01,1.401972999999999914e+01,1.392957999999999963e+01,1.384037999999999968e+01,1.374773000000000067e+01,1.366155999999999970e+01,1.357203999999999944e+01,1.348213999999999935e+01,1.339236999999999966e+01,1.330433000000000021e+01,1.321552999999999933e+01,1.312800999999999974e+01,1.303970999999999947e+01,1.295176000000000016e+01,1.286347999999999914e+01,1.277533000000000030e+01,1.268726000000000020e+01,1.259929999999999950e+01,1.251143000000000072e+01,1.242492999999999981e+01,1.233849000000000018e+01,1.225139000000000067e+01,1.216445000000000043e+01,1.207740000000000080e+01,1.199052999999999969e+01,1.190479999999999983e+01,1.181925999999999988e+01,1.173315000000000019e+01,1.164723000000000042e+01,1.156155000000000044e+01,1.147606999999999999e+01,1.139151000000000025e+01,1.130715999999999966e+01,1.122234000000000087e+01,1.113774000000000086e+01,1.105377000000000010e+01,1.096978999999999971e+01,1.088640999999999970e+01,1.080329000000000050e+01,1.072043999999999997e+01,1.063739999999999952e+01,1.055463999999999913e+01,1.047057000000000038e+01,1.039077999999999946e+01,1.030724000000000018e+01,1.022727000000000075e+01,1.014384000000000086e+01,1.005605000000000082e+01,9.968500000000000583e+00,9.881709999999999994e+00,9.793010000000000659e+00,9.706149999999999167e+00,9.619529999999999248e+00,9.533519999999999328e+00,9.447639999999999816e+00,9.361499999999999488e+00,9.275570000000000093e+00,9.189920000000000755e+00,9.104300000000000281e+00,9.018599999999999284e+00,8.932919999999999305e+00,8.849399999999999267e+00,8.766180000000000305e+00,8.681960000000000122e+00,8.598060000000000258e+00,8.515489999999999782e+00,8.433080000000000354e+00,8.350239999999999441e+00,8.267590000000000217e+00,8.186370000000000147e+00,8.105510000000000659e+00,8.024290000000000589e+00,7.943229999999999791e+00,7.863489999999999647e+00,7.782949999999999591e+00,7.702709999999999724e+00,7.622939999999999827e+00,7.545079999999999565e+00,7.467649999999999899e+00,7.390930000000000000e+00,7.314689999999999692e+00,7.238000000000000433e+00,7.161579999999999835e+00,7.085280000000000022e+00,7.009120000000000239e+00,6.935649999999999871e+00,6.862169999999999881e+00,6.789640000000000342e+00,6.717290000000000205e+00,6.643469999999999764e+00,6.570509999999999629e+00,6.497270000000000323e+00,6.425320000000000142e+00,6.357520000000000060e+00,6.291210000000000413e+00,6.224239999999999995e+00,6.158009999999999984e+00,6.086059999999999803e+00,6.025990000000000180e+00,5.956809999999999938e+00,5.895710000000000228e+00,5.830079999999999707e+00,5.771279999999999966e+00,5.709600000000000009e+00,5.648760000000000225e+00,5.589529999999999887e+00,5.530910000000000437e+00,5.472550000000000026e+00,5.415090000000000181e+00,5.358690000000000175e+00,5.303289999999999615e+00,5.249399999999999622e+00,5.196539999999999715e+00,5.134179999999999744e+00,5.069510000000000183e+00,5.006719999999999615e+00,4.945100000000000051e+00,4.884260000000000268e+00,4.824049999999999727e+00,4.763399999999999856e+00,4.703359999999999985e+00,4.649750000000000050e+00,4.592380000000000351e+00,4.538520000000000110e+00,4.485470000000000290e+00,4.433760000000000367e+00,4.383469999999999978e+00,4.334340000000000082e+00,4.286719999999999864e+00,4.240680000000000227e+00,4.196220000000000283e+00,4.151839999999999975e+00,4.107219999999999871e+00,4.058010000000000339e+00,4.010349999999999859e+00,3.973030000000000062e+00,3.937219999999999942e+00,3.897470000000000212e+00,3.859230000000000160e+00,3.824419999999999931e+00,3.791450000000000209e+00,3.756289999999999907e+00,3.723040000000000127e+00,3.692530000000000090e+00,3.664010000000000211e+00,3.604839999999999822e+00,3.607559999999999878e+00,3.586710000000000065e+00,3.567870000000000097e+00,3.549970000000000070e+00,3.534120000000000150e+00,3.523410000000000153e+00,3.514879999999999782e+00,3.507940000000000058e+00,3.502409999999999801e+00,3.500519999999999854e+00,3.499839999999999840e+00,3.500550000000000050e+00,3.503480000000000150e+00,3.506930000000000103e+00,3.512669999999999959e+00,3.521510000000000140e+00,3.531550000000000189e+00,3.543169999999999931e+00,3.556989999999999874e+00,3.573710000000000164e+00,3.592579999999999885e+00,3.613259999999999916e+00,3.635819999999999830e+00,3.640620000000000189e+00,3.647279999999999855e+00,3.643470000000000208e+00,3.641539999999999999e+00,3.641399999999999970e+00,3.642770000000000064e+00,3.646860000000000213e+00,3.652950000000000141e+00,3.660909999999999886e+00,3.670799999999999841e+00,3.681719999999999882e+00,3.694449999999999790e+00,3.702510000000000190e+00,3.712689999999999824e+00,3.721950000000000092e+00,3.733099999999999863e+00,3.745179999999999954e+00,3.759199999999999875e+00,3.778000000000000025e+00,3.796969999999999956e+00,3.818020000000000191e+00,3.840969999999999995e+00,3.864949999999999886e+00,3.890760000000000218e+00,3.915880000000000027e+00,3.942600000000000104e+00,3.976259999999999906e+00,4.010480000000000267e+00,4.041400000000000325e+00,4.073889999999999567e+00,4.108719999999999928e+00,4.143939999999999735e+00,4.181189999999999962e+00,4.219870000000000232e+00,4.260010000000000296e+00,4.301520000000000010e+00,4.343919999999999781e+00,4.387520000000000309e+00,4.433320000000000149e+00,4.479390000000000427e+00,4.527309999999999945e+00,4.576430000000000220e+00,4.626369999999999649e+00,4.677279999999999660e+00,4.729309999999999903e+00,4.782440000000000246e+00,4.837760000000000282e+00,4.892800000000000260e+00,4.949580000000000091e+00,5.007349999999999746e+00,5.066019999999999968e+00,5.125370000000000203e+00,5.185940000000000438e+00,5.247410000000000352e+00,5.309499999999999886e+00,5.372440000000000104e+00,5.436370000000000147e+00,5.501109999999999722e+00,5.566250000000000142e+00,5.632159999999999833e+00,5.698820000000000441e+00,5.766210000000000058e+00,5.835790000000000255e+00,5.904580000000000162e+00,5.975130000000000052e+00,6.045569999999999666e+00,6.116299999999999848e+00,6.187409999999999854e+00,6.256809999999999761e+00,6.326909999999999812e+00,6.398179999999999978e+00,6.470100000000000406e+00,6.540250000000000341e+00,6.611060000000000159e+00,6.688519999999999577e+00,6.760209999999999830e+00,6.836380000000000123e+00,6.913020000000000387e+00,6.989530000000000243e+00,7.066399999999999793e+00,7.142990000000000173e+00,7.220089999999999897e+00,7.298510000000000275e+00,7.375750000000000028e+00,7.455140000000000100e+00,7.534580000000000055e+00,7.614239999999999675e+00,7.693950000000000067e+00,7.773780000000000356e+00,7.853979999999999961e+00,7.935780000000000278e+00,8.017839999999999634e+00,8.082129999999999370e+00,8.179069999999999396e+00,8.260830000000000339e+00,8.342959999999999710e+00,8.412369999999999237e+00,8.507630000000000692e+00,8.579969999999999430e+00,8.680600000000000094e+00,8.747970000000000468e+00,8.849980000000000402e+00,8.933970000000000411e+00,9.017820000000000391e+00,9.103989999999999583e+00,9.190409999999999968e+00,9.276550000000000296e+00,9.362940000000000040e+00,9.448610000000000397e+00,9.534530000000000172e+00,9.622220000000000439e+00,9.710119999999999862e+00,9.796269999999999811e+00,9.882669999999999177e+00,9.952569999999999695e+00,1.006118999999999986e+01,1.015004000000000062e+01,1.023881000000000085e+01,1.032680000000000042e+01,1.041497000000000028e+01,1.050427999999999962e+01,1.059293000000000085e+01,1.068279000000000067e+01,1.077172000000000018e+01,1.086341999999999963e+01,1.095309999999999917e+01,1.104371000000000080e+01,1.113353999999999999e+01,1.122400000000000020e+01,1.131460000000000043e+01,1.140507000000000026e+01,1.149474000000000018e+01,1.158586000000000027e+01,1.167712000000000039e+01,1.176870000000000083e+01,1.186023999999999923e+01,1.195078999999999958e+01,1.204132000000000069e+01,1.213458999999999932e+01,1.222561999999999927e+01,1.231823999999999941e+01,1.241028000000000020e+01,1.250248999999999988e+01,1.259462000000000081e+01,1.268618999999999986e+01,1.277768999999999977e+01,1.286978000000000044e+01,1.296161000000000030e+01,1.305400999999999989e+01,1.314653000000000027e+01,1.323907999999999952e+01,1.333173999999999992e+01,1.342357999999999940e+01,1.351552000000000042e+01,1.360942999999999969e+01,1.370181000000000004e+01,1.379532000000000025e+01,1.388890999999999920e+01,1.398182000000000080e+01,1.407482000000000077e+01,1.416760000000000019e+01,1.426030000000000086e+01,1.435416000000000025e+01,1.444746999999999915e+01,1.454082999999999970e+01,1.463421999999999912e+01,1.472735999999999912e+01,1.482057000000000002e+01,1.491644999999999932e+01,1.501188999999999929e+01,1.510619999999999941e+01,1.520011000000000045e+01,1.529438999999999993e+01,1.538819999999999943e+01,1.548316999999999943e+01,1.557685999999999993e+01,1.567177000000000042e+01,1.576673000000000080e+01,1.586140999999999934e+01,1.595616000000000057e+01,1.605039000000000016e+01,1.614469000000000065e+01,1.623893999999999949e+01,1.633325999999999922e+01,1.642908999999999864e+01,1.652422999999999931e+01,1.661893999999999849e+01,1.671296999999999855e+01,1.680758000000000152e+01,1.690193999999999974e+01,1.699674999999999869e+01,1.709162999999999855e+01,1.718653000000000119e+01,1.728097999999999956e+01,1.737632999999999939e+01,1.747168999999999883e+01,1.756653999999999982e+01,1.766141000000000005e+01,1.775673000000000101e+01,1.785180000000000078e+01,1.794667000000000101e+01,1.804126000000000118e+01,1.813590999999999909e+01,1.823060999999999865e+01,1.832535999999999987e+01,1.842015999999999920e+01,1.851876999999999995e+01,1.861108000000000118e+01,1.870900999999999925e+01,1.880536000000000030e+01,1.890152000000000143e+01,1.899747999999999948e+01,1.909317000000000064e+01,1.918890000000000029e+01,1.928479000000000099e+01,1.938024000000000058e+01,1.947551999999999950e+01,1.957084000000000046e+01,1.966778000000000048e+01,1.976173000000000002e+01,1.986013000000000162e+01,1.995587000000000089e+01,2.005246999999999957e+01,2.014871000000000123e+01,2.024512999999999963e+01,2.034140000000000015e+01,2.043771999999999878e+01,2.053406999999999982e+01,2.063009999999999877e+01,2.072586000000000084e+01,2.082312999999999903e+01,2.091940999999999917e+01,2.101596999999999937e+01,2.111255999999999844e+01,2.120914000000000144e+01,2.130564999999999998e+01,2.140228000000000108e+01,2.149893000000000143e+01,2.159575999999999851e+01,2.169230999999999909e+01,2.176235000000000142e+01,2.189117999999999853e+01
