Diameter profile (Å)
2.159715500000000077e+01,2.115983400000000003e+01,2.067210400000000092e+01,2.018572199999999839e+01,1.969951200000000213e+01,1.926291750000000036e+01,1.882692799999999878e+01,1.834438999999999709e+01,1.792845166666666756e+01,1.716402599999999978e+01,1.665796111111111344e+01,1.628030222222222179e+01,1.579419499999999843e+01,1.531335799999999914e+01,1.556474692307692287e+01,1.469050625000000032e+01,1.427772157894736971e+01,1.370632823529411759e+01,1.326619550000000025e+01,1.279316799999999965e+01,1.272341285714285597e+01,1.227606478260869594e+01,1.153109869565217593e+01,1.144818071428571216e+01,1.054087166666666597e+01,1.031129031249999883e+01,1.031871722222222587e+01,9.645752045454544898e+00,9.433156382978721055e+00,9.104584915254235966e+00,8.080330000000000013e+00,7.873092461538461428e+00,7.885608026315790831e+00,7.372343456790124705e+00,6.998876444444444012e+00,7.005894705882352191e+00,6.307905267857143450e+00,6.347580983606556870e+00,5.714196976744185363e+00,5.330106642857142418e+00,5.314032000000000089e+00,5.249720430107526425e+00,4.482830582524272245e+00,4.838193376068375962e+00,4.370811481481481131e+00,3.762356546052631590e+00,3.282060990712074577e+00,3.480977679083094856e+00,3.078962815013404519e+00,2.948039539641944096e+00,2.783564700239807621e+00,2.763484449438201818e+00,2.820429415448851618e+00,2.538258961038960759e+00,2.849149352678570946e+00,2.556722523364485689e+00,2.635481213592233196e+00,3.122946055979643809e+00,3.320463707865168868e+00,3.287909785932721984e+00,3.612860285714285524e+00,3.958519151943462600e+00,4.446339018867924153e+00,4.887666725663717848e+00,5.227731269841269679e+00,5.137412363636363111e+00,5.415006451612903504e+00,6.008014558823528972e+00,6.315561565217392648e+00,6.144725841584159021e+00,7.266488461538461507e+00,7.407585921052631583e+00,6.843726451612902828e+00,7.264223709677419372e+00,7.631089365079366083e+00,8.214967419354838540e+00,9.062868524590163233e+00,9.144081568627450807e+00,9.963926170212763722e+00,1.057959272727272726e+01,1.096812805555555670e+01,1.090221060606060632e+01,1.137801382352941104e+01,1.207121030303030373e+01,1.288744333333333536e+01,1.244074157894736743e+01,1.347141277777777901e+01,1.357122499999999832e+01,1.399676266666666535e+01,1.483868833333333193e+01,1.517642777777777852e+01,1.559619099999999925e+01,1.656372111111111067e+01,1.677718399999999832e+01,1.720484499999999883e+01,1.763178400000000323e+01,1.811197999999999908e+01,1.859039000000000286e+01,1.907045199999999952e+01,1.997491800000000239e+01
