Real_Name,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,dG
12,3.288060551527361,0.4416214767274013,-1.277986960366625,2.536628399687423,1.1328155876530164,-1.054230530392471,-1.2527933780995784,-1.4661573855576333
189,-1.206679224600629,1.3336740754690044,1.3845274258286493,-0.6101526587839432,1.4514430683277917,2.0831405991137264,-0.730406825781002,-2.3162141298068137
4,-1.358733983001006,-0.3845098865240439,0.9551520575569802,0.134530256894898,0.1261407370503408,-1.4529180826260548,-0.228213639702656,-1.126855522437957
83,-3.1369055454939723,0.7874233829126797,-0.2791394272423177,0.3290432826000105,0.2797483715627676,-0.1761414791066368,0.5563402431998885,-1.1021651248690625
