Diameter distribution(Å)
1.817543999999999826e+01,1.382461999999999946e+01,1.012386000000000053e+01,8.254009999999999181e+00,7.148450000000000415e+00,6.932059999999999889e+00,6.884800000000000253e+00,6.798329999999999984e+00,6.712049999999999628e+00,6.625200000000000422e+00,6.538479999999999848e+00,6.452169999999999739e+00,6.365680000000000227e+00,6.281450000000000422e+00,6.197040000000000326e+00,6.113789999999999836e+00,6.031119999999999592e+00,5.948660000000000281e+00,5.866719999999999935e+00,5.785249999999999559e+00,5.703920000000000101e+00,5.624880000000000102e+00,5.546269999999999811e+00,5.468499999999999694e+00,5.390310000000000379e+00,5.314219999999999722e+00,5.237499999999999822e+00,5.162510000000000154e+00,5.088490000000000180e+00,5.016079999999999650e+00,4.943749999999999645e+00,4.872980000000000089e+00,4.803189999999999849e+00,4.733740000000000059e+00,4.669699999999999740e+00,4.602789999999999715e+00,4.536839999999999762e+00,4.475419999999999732e+00,4.415639999999999787e+00,4.354630000000000223e+00,4.294819999999999638e+00,4.230809999999999960e+00,4.166419999999999568e+00,4.092080000000000162e+00,4.018369999999999997e+00,3.942860000000000031e+00,3.867900000000000116e+00,3.792460000000000164e+00,3.717690000000000161e+00,3.643819999999999837e+00,3.570759999999999934e+00,3.499909999999999854e+00,3.430229999999999890e+00,3.360739999999999839e+00,3.292300000000000004e+00,3.122129999999999850e+00,3.079800000000000093e+00,2.932729999999999837e+00,2.983239999999999892e+00,2.946680000000000188e+00,2.915840000000000209e+00,2.892770000000000064e+00,2.873450000000000060e+00,2.850600000000000023e+00,2.846719999999999917e+00,2.837130000000000152e+00,2.831949999999999967e+00,2.803589999999999804e+00,2.776940000000000186e+00,2.745319999999999983e+00,2.716110000000000024e+00,2.689280000000000115e+00,2.664610000000000145e+00,2.643510000000000026e+00,2.623569999999999958e+00,2.607180000000000053e+00,2.593269999999999964e+00,2.581139999999999990e+00,2.571540000000000159e+00,2.565990000000000215e+00,2.562219999999999942e+00,2.561669999999999892e+00,2.563919999999999977e+00,2.568099999999999827e+00,2.575079999999999814e+00,2.586100000000000065e+00,2.599860000000000060e+00,2.615590000000000082e+00,2.633989999999999831e+00,2.655320000000000125e+00,2.678869999999999862e+00,2.693960000000000132e+00,2.711269999999999847e+00,2.690280000000000005e+00,2.670749999999999957e+00,2.646290000000000031e+00,2.624359999999999804e+00,2.605869999999999909e+00,2.589890000000000025e+00,2.576550000000000118e+00,2.565789999999999793e+00,2.557549999999999990e+00,2.552200000000000024e+00,2.550219999999999931e+00,2.550879999999999814e+00,2.554230000000000000e+00,2.560389999999999944e+00,2.569300000000000139e+00,2.580940000000000012e+00,2.595400000000000151e+00,2.612589999999999968e+00,2.632439999999999891e+00,2.654799999999999827e+00,2.679940000000000211e+00,2.707580000000000098e+00,2.737639999999999851e+00,2.770140000000000047e+00,2.804949999999999832e+00,2.841849999999999987e+00,2.848629999999999995e+00,2.858779999999999877e+00,2.864759999999999973e+00,2.891239999999999810e+00,2.913349999999999884e+00,2.940770000000000106e+00,2.975420000000000176e+00,3.012210000000000054e+00,3.052599999999999980e+00,3.097539999999999960e+00,3.136140000000000150e+00,3.280530000000000168e+00,3.367430000000000145e+00,3.453279999999999905e+00,3.524750000000000050e+00,3.597170000000000201e+00,3.670279999999999987e+00,3.744279999999999831e+00,3.819100000000000161e+00,3.894449999999999967e+00,3.970520000000000049e+00,4.047489999999999810e+00,4.124060000000000059e+00,4.201019999999999754e+00,4.267299999999999649e+00,4.331190000000000317e+00,4.390010000000000190e+00,4.449239999999999640e+00,4.512179999999999858e+00,4.575470000000000148e+00,4.639529999999999710e+00,4.704500000000000348e+00,4.771349999999999980e+00,4.838400000000000034e+00,4.907580000000000275e+00,4.977219999999999978e+00,5.047869999999999635e+00,5.119959999999999845e+00,5.192549999999999777e+00,5.265900000000000247e+00,5.340650000000000119e+00,5.416470000000000340e+00,5.492890000000000050e+00,5.570179999999999687e+00,5.648329999999999629e+00,5.727089999999999570e+00,5.757430000000000270e+00,7.570059999999999789e+00,1.111877999999999922e+01,1.546306000000000047e+01
