Diameter distribution(Å)
1.406174000000000035e+01,1.008855999999999931e+01,6.581089999999999662e+00,4.484350000000000058e+00,3.233719999999999928e+00,2.974899999999999878e+00,3.037310000000000176e+00,2.951769999999999783e+00,2.865310000000000024e+00,2.780800000000000161e+00,2.696000000000000174e+00,2.611880000000000202e+00,2.528490000000000126e+00,2.447179999999999911e+00,2.364770000000000039e+00,2.284330000000000194e+00,2.204779999999999962e+00,2.125869999999999926e+00,2.047959999999999781e+00,1.971119999999999983e+00,1.895429999999999948e+00,1.820219999999999949e+00,1.746250000000000080e+00,1.675400000000000000e+00,1.606000000000000094e+00,1.537630000000000052e+00,1.470909999999999940e+00,1.406079999999999997e+00,1.342989999999999906e+00,1.280259999999999954e+00,1.219430000000000014e+00,1.018240000000000034e+00,1.020029999999999992e+00,9.670499999999999652e-01,9.148600000000000065e-01,8.684500000000000552e-01,8.242800000000000127e-01,7.839500000000000357e-01,7.472600000000000353e-01,7.146599999999999620e-01,6.862500000000000266e-01,6.625199999999999978e-01,6.417899999999999716e-01,6.282699999999999951e-01,6.190400000000000347e-01,6.125000000000000444e-01,6.125300000000000189e-01,6.184199999999999697e-01,6.310099999999999598e-01,6.468199999999999505e-01,6.692799999999999860e-01,6.962800000000000100e-01,7.282399999999999984e-01,7.648800000000000043e-01,8.059500000000000552e-01,8.525800000000000045e-01,9.025600000000000289e-01,9.577200000000000157e-01,1.015679999999999916e+00,1.065579999999999972e+00,1.117099999999999982e+00,1.166639999999999899e+00,1.223659999999999970e+00,1.258750000000000036e+00,1.294839999999999991e+00,1.320300000000000029e+00,1.349369999999999958e+00,1.369560000000000111e+00,1.392870000000000053e+00,1.417149999999999910e+00,1.442209999999999992e+00,1.475249999999999950e+00,1.510159999999999947e+00,1.546519999999999895e+00,1.587320000000000064e+00,1.629389999999999894e+00,1.675529999999999964e+00,1.728220000000000089e+00,1.784859999999999891e+00,1.842079999999999940e+00,1.901860000000000106e+00,1.963969999999999994e+00,2.028070000000000039e+00,2.094869999999999788e+00,2.162170000000000147e+00,2.233169999999999877e+00,2.306160000000000210e+00,2.370659999999999989e+00,2.437030000000000030e+00,2.502699999999999925e+00,2.570640000000000036e+00,2.640899999999999803e+00,2.712009999999999810e+00,2.783790000000000209e+00,2.857450000000000045e+00,2.930810000000000137e+00,3.004910000000000192e+00,3.080220000000000180e+00,3.156950000000000145e+00,3.235819999999999919e+00,3.315879999999999939e+00,3.396090000000000053e+00,3.477460000000000218e+00,3.560160000000000213e+00,3.643870000000000164e+00,3.728730000000000100e+00,3.813450000000000006e+00,3.893100000000000005e+00,3.973500000000000032e+00,4.044380000000000308e+00,4.116439999999999877e+00,4.201319999999999943e+00,4.286710000000000242e+00,4.365750000000000242e+00,4.445540000000000269e+00,4.527169999999999916e+00,4.608240000000000336e+00,4.690509999999999735e+00,4.773430000000000284e+00,4.856760000000000410e+00,4.939479999999999649e+00,5.019630000000000258e+00,5.099750000000000227e+00,5.177349999999999675e+00,5.255620000000000402e+00,5.336850000000000094e+00,5.418599999999999639e+00,5.499579999999999913e+00,5.581089999999999662e+00,5.662060000000000315e+00,5.743009999999999948e+00,5.868490000000000428e+00,7.032130000000000436e+00,1.006019000000000041e+01,1.398663999999999952e+01
