,train,test
1,0.9999999999983435,0.3984285608974449
2,0.9999999999942952,0.957850613134023
3,0.9999999999999514,0.9248781233735884
mean,0.9999999998561724,0.3987604786885201
std,2.9145016300025326e-12,0.31389737161502046
