,train,test
1,0.999999999999992,0.9999999999999916
2,0.9999999999999811,0.9999999999999538
3,0.9999999999999873,0.9999999999999483
mean,0.9999999999999878,0.9999999999999538
std,5.4587533466497014e-15,2.3560282390909974e-14
