Diameter distribution(Å)
1.400370999999999988e+01,9.858169999999999433e+00,6.668110000000000426e+00,5.183379999999999654e+00,4.553819999999999979e+00,4.316810000000000258e+00,4.366559999999999775e+00,4.287279999999999980e+00,4.208739999999999704e+00,4.131579999999999586e+00,4.054350000000000342e+00,3.977329999999999810e+00,3.901139999999999830e+00,3.824850000000000083e+00,3.747219999999999995e+00,3.680460000000000065e+00,3.609620000000000051e+00,3.539680000000000160e+00,3.470169999999999977e+00,3.401650000000000063e+00,3.333610000000000184e+00,3.268330000000000179e+00,3.204340000000000188e+00,3.140750000000000153e+00,3.077900000000000080e+00,3.017739999999999867e+00,2.959060000000000024e+00,2.901349999999999874e+00,2.844399999999999817e+00,2.789969999999999839e+00,2.737260000000000026e+00,2.687019999999999964e+00,2.636620000000000186e+00,2.589690000000000047e+00,2.544690000000000119e+00,2.501520000000000188e+00,2.459859999999999935e+00,2.421060000000000212e+00,2.384189999999999809e+00,2.348720000000000141e+00,2.314750000000000085e+00,2.286150000000000126e+00,2.258840000000000181e+00,2.233270000000000088e+00,2.210090000000000110e+00,2.189779999999999838e+00,2.170319999999999805e+00,2.153820000000000068e+00,2.139019999999999921e+00,2.128049999999999997e+00,2.118640000000000079e+00,2.111320000000000086e+00,2.105669999999999931e+00,2.106710000000000083e+00,2.110479999999999912e+00,2.115029999999999966e+00,2.122300000000000075e+00,2.133169999999999789e+00,2.144820000000000171e+00,2.148029999999999884e+00,2.152810000000000112e+00,2.149859999999999882e+00,2.147969999999999935e+00,2.145960000000000090e+00,2.147019999999999929e+00,2.150830000000000020e+00,2.155809999999999782e+00,2.154500000000000082e+00,2.154630000000000045e+00,2.140229999999999855e+00,2.127650000000000041e+00,2.113710000000000200e+00,2.102450000000000152e+00,2.094040000000000123e+00,2.088189999999999991e+00,2.083750000000000213e+00,2.080649999999999888e+00,2.081609999999999960e+00,2.085240000000000204e+00,2.091289999999999871e+00,2.100000000000000089e+00,2.109729999999999883e+00,2.120299999999999851e+00,2.120179999999999954e+00,2.121160000000000156e+00,2.118910000000000071e+00,2.119930000000000092e+00,2.114440000000000097e+00,2.110749999999999904e+00,2.110700000000000021e+00,2.111260000000000137e+00,2.114780000000000104e+00,2.117949999999999999e+00,2.110409999999999897e+00,2.101129999999999942e+00,2.089760000000000062e+00,2.081119999999999859e+00,2.072360000000000202e+00,2.066190000000000193e+00,2.062759999999999927e+00,2.060999999999999943e+00,2.064309999999999867e+00,2.070310000000000095e+00,2.078110000000000124e+00,2.088210000000000122e+00,2.101379999999999804e+00,2.116960000000000175e+00,2.135569999999999968e+00,2.156480000000000175e+00,2.179339999999999833e+00,2.204660000000000064e+00,2.232530000000000125e+00,2.262789999999999857e+00,2.296300000000000008e+00,2.332069999999999865e+00,2.369829999999999881e+00,2.409190000000000165e+00,2.450769999999999893e+00,2.493329999999999824e+00,2.539860000000000007e+00,2.588099999999999845e+00,2.636379999999999946e+00,2.686280000000000001e+00,2.740749999999999797e+00,2.794299999999999784e+00,2.850870000000000015e+00,2.908539999999999903e+00,2.967789999999999928e+00,3.028490000000000126e+00,3.090269999999999850e+00,3.152709999999999901e+00,3.217839999999999812e+00,3.283450000000000202e+00,3.349849999999999994e+00,3.417440000000000033e+00,3.485599999999999810e+00,3.554089999999999971e+00,3.626619999999999955e+00,3.700079999999999814e+00,3.773439999999999905e+00,3.846560000000000201e+00,3.921990000000000087e+00,3.998260000000000147e+00,4.075029999999999930e+00,4.152599999999999625e+00,4.230599999999999916e+00,4.309120000000000061e+00,4.388609999999999900e+00,4.468790000000000262e+00,4.549299999999999677e+00,4.630460000000000242e+00,4.713320000000000398e+00,4.796739999999999782e+00,4.880289999999999573e+00,4.963530000000000442e+00,5.047979999999999912e+00,5.132119999999999571e+00,5.217690000000000161e+00,5.303709999999999702e+00,5.390060000000000073e+00,5.476849999999999774e+00,5.564090000000000202e+00,5.651089999999999947e+00,5.569460000000000299e+00,5.929730000000000167e+00,7.215770000000000017e+00,9.181549999999999656e+00,1.272396999999999956e+01,1.655433000000000021e+01
