Diameter distribution(Å)
1.805809999999999960e+01,1.457687999999999917e+01,1.134519000000000055e+01,8.900489999999999569e+00,7.305550000000000210e+00,6.932100000000000151e+00,6.807439999999999714e+00,6.719380000000000130e+00,6.632520000000000415e+00,6.547130000000000116e+00,6.463330000000000020e+00,6.382049999999999557e+00,6.302450000000000330e+00,6.224050000000000082e+00,6.147319999999999673e+00,6.073780000000000179e+00,6.001739999999999853e+00,5.932940000000000325e+00,5.866209999999999702e+00,5.798820000000000086e+00,5.733530000000000015e+00,5.656340000000000146e+00,5.580330000000000013e+00,5.508119999999999905e+00,5.436749999999999972e+00,5.366990000000000371e+00,5.299280000000000435e+00,5.225710000000000299e+00,5.154410000000000380e+00,5.092620000000000147e+00,5.033089999999999620e+00,4.972529999999999895e+00,4.913960000000000328e+00,4.858880000000000088e+00,4.806829999999999714e+00,4.756680000000000241e+00,4.709679999999999644e+00,4.661970000000000169e+00,4.617440000000000211e+00,4.569200000000000372e+00,4.524000000000000021e+00,4.463420000000000165e+00,4.404230000000000089e+00,4.339529999999999887e+00,4.275389999999999802e+00,4.212889999999999802e+00,4.151729999999999698e+00,4.092690000000000161e+00,4.034810000000000230e+00,3.972259999999999902e+00,3.911360000000000170e+00,3.851679999999999993e+00,3.793250000000000011e+00,3.737400000000000055e+00,3.680919999999999970e+00,3.628829999999999778e+00,3.578559999999999963e+00,3.530549999999999855e+00,3.484579999999999789e+00,3.442820000000000213e+00,3.402709999999999901e+00,3.364030000000000076e+00,3.326890000000000125e+00,3.281419999999999781e+00,3.232060000000000155e+00,3.180550000000000210e+00,3.131310000000000038e+00,3.084940000000000015e+00,3.041360000000000063e+00,2.999960000000000182e+00,2.965869999999999784e+00,2.930839999999999890e+00,2.897260000000000169e+00,2.859949999999999992e+00,2.820279999999999898e+00,2.771129999999999871e+00,2.723800000000000221e+00,2.679450000000000109e+00,2.637360000000000149e+00,2.597309999999999786e+00,2.558330000000000215e+00,2.524599999999999955e+00,2.492119999999999891e+00,2.462019999999999875e+00,2.434229999999999894e+00,2.410039999999999960e+00,2.389250000000000096e+00,2.370569999999999844e+00,2.355339999999999989e+00,2.341400000000000148e+00,2.331230000000000135e+00,2.325019999999999865e+00,2.323230000000000128e+00,2.323479999999999990e+00,2.332770000000000010e+00,2.345849999999999991e+00,2.362340000000000106e+00,2.383999999999999897e+00,2.409949999999999815e+00,2.428760000000000030e+00,2.450480000000000214e+00,2.438520000000000021e+00,2.431309999999999860e+00,2.413120000000000154e+00,2.397660000000000124e+00,2.383399999999999963e+00,2.373260000000000147e+00,2.368189999999999795e+00,2.374210000000000154e+00,2.381270000000000220e+00,2.391719999999999846e+00,2.405390000000000139e+00,2.422369999999999912e+00,2.430009999999999781e+00,2.440490000000000048e+00,2.458279999999999799e+00,2.479699999999999793e+00,2.505399999999999849e+00,2.535190000000000055e+00,2.568459999999999965e+00,2.605519999999999836e+00,2.647740000000000204e+00,2.692909999999999915e+00,2.741480000000000139e+00,2.793800000000000061e+00,2.827900000000000080e+00,2.865320000000000089e+00,2.900770000000000071e+00,2.940830000000000055e+00,2.984140000000000015e+00,3.029240000000000155e+00,3.071969999999999867e+00,3.115050000000000097e+00,3.163139999999999841e+00,3.212270000000000181e+00,3.262570000000000192e+00,3.314130000000000020e+00,3.369000000000000217e+00,3.425380000000000091e+00,3.482310000000000016e+00,3.540239999999999831e+00,3.590040000000000120e+00,3.642380000000000173e+00,3.697560000000000180e+00,3.755059999999999842e+00,3.809800000000000075e+00,3.864990000000000148e+00,3.918829999999999814e+00,3.973149999999999959e+00,4.029770000000000074e+00,4.086750000000000327e+00,4.137310000000000265e+00,4.188860000000000028e+00,4.239899999999999558e+00,4.294039999999999857e+00,4.350120000000000431e+00,4.407510000000000261e+00,4.466009999999999813e+00,4.526559999999999917e+00,4.580739999999999590e+00,4.634019999999999584e+00,4.692680000000000184e+00,4.751660000000000217e+00,4.813679999999999737e+00,4.877449999999999619e+00,4.942820000000000213e+00,5.009929999999999772e+00,5.074189999999999756e+00,5.141630000000000145e+00,5.206269999999999953e+00,5.272260000000000169e+00,5.341499999999999915e+00,5.412060000000000315e+00,5.477369999999999628e+00,5.545899999999999608e+00,5.604759999999999742e+00,5.666570000000000107e+00,5.734519999999999840e+00,5.805900000000000283e+00,5.877220000000000333e+00,5.951290000000000191e+00,6.027630000000000265e+00,6.106220000000000425e+00,6.198610000000000397e+00,6.725509999999999877e+00,8.298650000000000304e+00,1.051978000000000080e+01,1.518501999999999974e+01,2.036618999999999957e+01
