Radius profile (Å)
1.501716000000000051e+01,1.109641500000000036e+01,1.071025000000000027e+01,1.031188599999999944e+01,1.085262200000000021e+01,1.195240454545454512e+01,9.879654705882353838e+00,1.067548809523809439e+01,1.003730312500000110e+01,9.038617560975609422e+00,7.883890930232555938e+00,8.318070535714285896e+00,7.698396129032258450e+00,7.268573333333334219e+00,6.918800232558139029e+00,6.039950246913580401e+00,5.640833033707865596e+00,5.277614333333333185e+00,4.934402098765432676e+00,4.599490112359550409e+00,4.305602674418604003e+00,4.713617391304348203e+00,4.545692075471698068e+00,3.776737387387386402e+00,4.209738030303030065e+00,7.688882614107884095e+00,8.950703211009173543e+00,5.820014141689372700e+00,2.965527171398527617e+00,1.771013269701419590e+00,1.238626762177650331e+00,1.047820042333019508e+00,1.023756965386438900e+00,1.048758898908400683e+00,1.066596154929577489e+00,1.132107518832391913e+00,7.712794666048237158e-01,1.067056962962962929e+00,1.330968144859813185e+00,1.409907001401214277e+00,1.488570320000000224e+00,1.600990676621558695e+00,1.736603965274519101e+00,1.892335383168782359e+00,2.073277812354853644e+00,2.300438223992502085e+00,2.566629924634950655e+00,2.865364118470149268e+00,3.169018575458392384e+00,3.435858667296786351e+00,3.740731596244131207e+00,4.089586375774916682e+00,4.865536770678553502e+00,4.932032864721485055e+00,7.291560677864427298e+00,6.038310707338638395e+00,6.030367002997002679e+00,6.078141868475992027e+00,6.393612086864406407e+00,6.826167667031763031e+00,8.473052878612715944e+00,8.168634028436018824e+00,8.900662887700535819e+00,1.012103508997429202e+01,8.859263615384614710e+00,9.144327634854771958e+00,9.061745814977975044e+00,9.381047056074766743e+00,9.870540825688074449e+00,1.023636752427184504e+01,1.042971039603960470e+01,1.079580553921568509e+01,1.117006882352940877e+01,1.162629994999999994e+01,1.196231512953367826e+01,1.229187188775510187e+01,1.267379548717948801e+01,1.305494178010471273e+01,1.343828056122448800e+01,1.384282010101010130e+01,1.426211625668449123e+01,1.460630800000000029e+01,1.500144124999999917e+01,1.539878085561497123e+01,1.579485230366492310e+01,1.619537984042553447e+01,1.659679647368421129e+01,1.699932305263158128e+01,1.740533395833333330e+01,1.781615772486772542e+01,1.821928047872340528e+01,1.862855557291666742e+01,1.908570139037433222e+01,1.947804522012578587e+01,1.985038583333333406e+01,2.027041018987341658e+01,2.068684885906040094e+01,2.109231244755244816e+01,2.147144650793650555e+01,2.178812263888888978e+01
