Diameter profile (Å)
1.837263499999999894e+01,1.736785222222222558e+01,1.602376700000000298e+01,1.554743000000000031e+01,1.496111333333333171e+01,1.481273888888888912e+01,1.423170799999999758e+01,1.479286230769230492e+01,1.332366571428571334e+01,1.364739437499999930e+01,1.253536550000000105e+01,1.206762473684210235e+01,1.158303842105262937e+01,1.150938894736842144e+01,1.068204320000000074e+01,1.061317307692307743e+01,9.763626000000000360e+00,9.284732758620689808e+00,9.983189032258065865e+00,8.964368717948717702e+00,8.399343333333332495e+00,8.747837358490567539e+00,7.824176491228070240e+00,8.083013835616439380e+00,7.649144090909090643e+00,6.630465729166665767e+00,6.699189009009007378e+00,6.047115000000000684e+00,6.337136330935251749e+00,6.042719942196532301e+00,5.191131977401129305e+00,4.954244591836734379e+00,4.802335235849056083e+00,4.292837768240342911e+00,4.193940619834711114e+00,3.990560810810810377e+00,3.481075392857142958e+00,3.347144421768707190e+00,3.251860423452768600e+00,2.962998037383177685e+00,2.850142839879153733e+00,2.803113775216138137e+00,2.946986469002695230e+00,2.654668762886597477e+00,2.680913325123152724e+00,2.474439056603773057e+00,2.678976474501108651e+00,2.597634814814814508e+00,2.981788681055156154e+00,3.003570682414698823e+00,3.111494391534391557e+00,3.180045323529411050e+00,3.019974983922829370e+00,2.976550931899641039e+00,3.228822121212121310e+00,3.197129504132231403e+00,3.577139955752212330e+00,3.575932061855670252e+00,3.348810168539325893e+00,3.644351477272727902e+00,4.128155892857142462e+00,4.492349387755101731e+00,4.582246942148761271e+00,4.447580512820512588e+00,5.439275050505051112e+00,5.812567749999999478e+00,5.415670793650793513e+00,5.904993275862069346e+00,5.413896981132073627e+00,5.712769622641509670e+00,7.071618039215686657e+00,6.951964878048781493e+00,7.579047368421052866e+00,8.647376562499999864e+00,8.100098000000000908e+00,9.316358095238093995e+00,7.760055714285714501e+00,8.135480666666667915e+00,9.574543571428574040e+00,1.017384000000000022e+01,9.668259000000000825e+00,1.011824299999999965e+01,1.063267666666666678e+01,1.097708399999999962e+01,1.132734555555555644e+01,1.201108200000000004e+01,1.308900428571428520e+01,1.198750500000000052e+01,1.240879400000000032e+01,1.287829800000000091e+01,1.334915799999999919e+01,1.377742499999999914e+01,1.420741999999999905e+01,1.468564399999999992e+01,1.515969399999999823e+01,1.558796249999999972e+01,1.601728999999999914e+01,1.649850400000000050e+01,1.698173399999999944e+01,1.792556799999999839e+01
