Diameter distribution(Å)
1.720452999999999832e+01,1.270850000000000080e+01,8.548159999999999314e+00,6.050790000000000113e+00,4.336870000000000225e+00,4.071930000000000049e+00,3.859949999999999992e+00,3.759389999999999787e+00,3.662679999999999936e+00,3.551089999999999858e+00,3.502409999999999801e+00,3.425800000000000178e+00,3.350509999999999877e+00,3.277940000000000076e+00,3.206989999999999785e+00,3.137700000000000156e+00,3.069690000000000030e+00,3.003929999999999989e+00,2.938279999999999781e+00,2.876069999999999904e+00,2.812940000000000218e+00,2.727860000000000174e+00,2.641890000000000072e+00,2.551660000000000039e+00,2.462359999999999882e+00,2.374820000000000153e+00,2.288429999999999964e+00,2.200839999999999907e+00,2.114189999999999792e+00,2.033100000000000129e+00,1.953929999999999945e+00,1.874600000000000044e+00,1.796950000000000047e+00,1.720509999999999984e+00,1.645939999999999959e+00,1.571690000000000031e+00,1.498490000000000100e+00,1.434530000000000083e+00,1.368009999999999948e+00,1.179019999999999957e+00,1.118570000000000064e+00,1.067390000000000061e+00,1.020890000000000075e+00,9.813600000000000101e-01,9.439100000000000268e-01,9.125600000000000378e-01,8.848399999999999599e-01,8.555399999999999672e-01,8.121099999999999985e-01,7.936699999999999866e-01,7.803999999999999826e-01,7.580599999999999561e-01,7.406099999999999905e-01,7.317399999999999460e-01,7.288999999999999924e-01,7.317900000000000515e-01,7.393399999999999972e-01,7.396500000000000297e-01,7.467000000000000304e-01,7.489299999999999846e-01,7.599000000000000199e-01,7.722999999999999865e-01,7.954099999999999504e-01,8.255099999999999660e-01,8.723499999999999588e-01,8.955800000000000427e-01,9.289199999999999680e-01,9.463700000000000445e-01,9.715000000000000302e-01,9.962699999999999889e-01,1.025630000000000042e+00,1.025300000000000100e+00,1.031719999999999970e+00,1.048280000000000101e+00,1.073590000000000044e+00,1.111059999999999937e+00,1.155250000000000110e+00,1.203549999999999898e+00,1.258499999999999952e+00,1.326089999999999991e+00,1.397920000000000051e+00,1.473100000000000076e+00,1.552049999999999930e+00,1.634770000000000056e+00,1.721070000000000100e+00,1.802759999999999918e+00,1.888439999999999896e+00,1.966669999999999918e+00,2.046440000000000037e+00,2.105729999999999880e+00,2.163759999999999906e+00,2.206960000000000033e+00,2.295640000000000125e+00,2.360980000000000079e+00,2.427909999999999791e+00,2.494689999999999852e+00,2.562800000000000189e+00,2.633100000000000218e+00,2.704569999999999919e+00,2.776679999999999815e+00,2.850270000000000081e+00,2.925640000000000018e+00,3.001809999999999867e+00,3.078860000000000152e+00,3.156270000000000131e+00,3.236349999999999838e+00,3.317050000000000054e+00,3.397180000000000089e+00,3.477860000000000174e+00,3.562310000000000088e+00,3.645739999999999981e+00,3.729900000000000215e+00,3.814799999999999969e+00,3.896710000000000118e+00,3.979140000000000121e+00,4.061810000000000365e+00,4.144989999999999952e+00,4.228620000000000267e+00,4.312870000000000203e+00,4.398119999999999585e+00,4.482660000000000089e+00,4.565999999999999837e+00,4.649829999999999686e+00,4.728419999999999845e+00,4.807570000000000121e+00,4.884210000000000385e+00,4.961039999999999672e+00,5.038100000000000023e+00,5.115599999999999703e+00,5.191539999999999822e+00,5.268110000000000070e+00,5.351530000000000342e+00,5.435039999999999871e+00,5.517000000000000348e+00,5.598379999999999690e+00,5.681910000000000238e+00,5.765320000000000000e+00,5.849890000000000256e+00,5.935010000000000119e+00,6.020529999999999937e+00,6.106329999999999814e+00,6.192719999999999558e+00,6.279379999999999740e+00,6.367049999999999876e+00,6.455090000000000217e+00,6.540390000000000370e+00,6.626170000000000115e+00,6.718040000000000234e+00,6.810279999999999667e+00,6.900730000000000253e+00,6.991559999999999775e+00,7.082160000000000011e+00,7.172399999999999665e+00,7.294010000000000105e+00,7.816869999999999763e+00,9.338229999999999364e+00,1.147902000000000022e+01,1.445387000000000022e+01,1.776044999999999874e+01
