Diameter distribution(Å)
2.118093000000000004e+01,1.556736000000000075e+01,1.058705999999999925e+01,8.304180000000000561e+00,6.274580000000000268e+00,5.204629999999999868e+00,5.292040000000000077e+00,5.202589999999999826e+00,5.113500000000000156e+00,5.023600000000000065e+00,4.934040000000000425e+00,4.847870000000000346e+00,4.762229999999999741e+00,4.675099999999999589e+00,4.588280000000000136e+00,4.502679999999999794e+00,4.417620000000000324e+00,4.333190000000000097e+00,4.247899999999999565e+00,4.160829999999999806e+00,4.074010000000000353e+00,3.986000000000000210e+00,3.898499999999999854e+00,3.813689999999999802e+00,3.729369999999999852e+00,3.645059999999999967e+00,3.561549999999999994e+00,3.478310000000000013e+00,3.395480000000000054e+00,3.313940000000000108e+00,3.233210000000000139e+00,3.153640000000000221e+00,3.074939999999999785e+00,2.986839999999999939e+00,2.898899999999999810e+00,2.820770000000000000e+00,2.743700000000000028e+00,2.664769999999999861e+00,2.587209999999999788e+00,2.508469999999999978e+00,2.431340000000000057e+00,2.358119999999999994e+00,2.286210000000000075e+00,2.209999999999999964e+00,2.135479999999999823e+00,2.061380000000000212e+00,1.994620000000000060e+00,1.933310000000000084e+00,1.878300000000000081e+00,1.811800000000000077e+00,1.747540000000000093e+00,1.675079999999999902e+00,1.605029999999999957e+00,1.534030000000000005e+00,1.475919999999999899e+00,1.424779999999999935e+00,1.374230000000000063e+00,1.329320000000000057e+00,1.291379999999999972e+00,1.248390000000000111e+00,1.209999999999999964e+00,1.165659999999999918e+00,1.126779999999999893e+00,1.097420000000000062e+00,1.074689999999999923e+00,1.056589999999999918e+00,1.044450000000000101e+00,1.030140000000000056e+00,1.021269999999999900e+00,1.012520000000000087e+00,1.005770000000000053e+00,9.946099999999999941e-01,1.007649999999999935e+00,1.014610000000000012e+00,1.022839999999999971e+00,1.022920000000000051e+00,1.026950000000000029e+00,1.036079999999999890e+00,1.049679999999999946e+00,1.067110000000000003e+00,1.088880000000000070e+00,1.100330000000000030e+00,1.113169999999999993e+00,1.121650000000000036e+00,1.133750000000000036e+00,1.146930000000000005e+00,1.163170000000000037e+00,1.185519999999999907e+00,1.211170000000000080e+00,1.230420000000000069e+00,1.275679999999999925e+00,1.321050000000000058e+00,1.496599999999999930e+00,1.563199999999999923e+00,1.633089999999999931e+00,1.685079999999999911e+00,1.738909999999999956e+00,1.789379999999999971e+00,1.841259999999999897e+00,1.895129999999999981e+00,1.950990000000000002e+00,2.003589999999999982e+00,2.052960000000000118e+00,2.108130000000000059e+00,2.162520000000000220e+00,2.223310000000000120e+00,2.286599999999999966e+00,2.344809999999999839e+00,2.404650000000000176e+00,2.441570000000000018e+00,2.544299999999999784e+00,2.624730000000000008e+00,2.704489999999999839e+00,2.787279999999999980e+00,2.869369999999999976e+00,2.952650000000000219e+00,3.035699999999999843e+00,3.113719999999999821e+00,3.191860000000000142e+00,3.271539999999999893e+00,3.352269999999999861e+00,3.431379999999999875e+00,3.511390000000000011e+00,3.587479999999999780e+00,3.664480000000000182e+00,3.746420000000000083e+00,3.828770000000000007e+00,3.909749999999999837e+00,3.991560000000000219e+00,4.075700000000000323e+00,4.160440000000000360e+00,4.245350000000000179e+00,4.330829999999999735e+00,4.416850000000000165e+00,4.503459999999999575e+00,4.589870000000000339e+00,4.676899999999999835e+00,4.765679999999999694e+00,4.854610000000000092e+00,4.944709999999999717e+00,5.033559999999999590e+00,5.124290000000000234e+00,5.213930000000000398e+00,5.305559999999999832e+00,5.396690000000000431e+00,5.488209999999999589e+00,5.580099999999999838e+00,5.671829999999999927e+00,5.763919999999999710e+00,5.614650000000000141e+00,6.518329999999999735e+00,8.930830000000000268e+00,1.213613999999999926e+01,1.590142999999999951e+01,1.987014999999999887e+01
