,train,test
1,0.9999999999852134,0.9999999999050311
2,0.9999999999886615,0.9999999999590814
3,0.999999999990141,0.9999999937569304
mean,0.9999999999879121,0.9999999382882608
std,2.5284993623405016e-12,3.565313001880811e-09
