Real_Name,principal component 1,principal component 2,dG
12,1.7058871400676077,-1.7368148423357253,-1.4661573855576333
3,-0.7297924789710883,-1.146181331838159,-1.0987136798307315
36,2.289839883310399,-0.6539928240112944,-3.030267846253999
4,0.1739844630923762,-0.2014838702263813,-1.126855522437957
