n_pca,train-avg,test-avg,train-std,test-std
2,0.9566274433056134,0.2568605491776197,0.02336848693730471,0.23328320877374012
3,0.8688617896217125,0.10729569268344535,0.03846114901670378,0.23357439361495588
4,0.9902118608712446,0.041958964907647965,0.013214862375160811,0.1269048857094891
5,0.9913214040473743,0.023583687619531692,0.009380989761716847,0.2274412424797886
6,0.9184862592802902,0.011762285459386429,0.006994872154409086,0.22110093906395173
7,0.9957315097672379,0.052778323275788235,0.004054318491690865,0.2514874933406371
8,0.9968849536249075,0.023282239687901312,0.00266381376071003,0.18315108141888042
9,0.9999558065056875,0.009293886212515624,3.60748183417777e-05,0.10424439284114459
10,0.9999551002637437,0.007175661239383571,3.6074818945780284e-05,0.0684589931893624
