Diameter distribution(Å)
2.074889999999999901e+01,1.607238999999999862e+01,1.173828999999999922e+01,8.971730000000000871e+00,7.139899999999999913e+00,6.738000000000000433e+00,6.550349999999999895e+00,6.462539999999999729e+00,6.375000000000000000e+00,6.274490000000000123e+00,6.192650000000000432e+00,6.097870000000000346e+00,6.022960000000000313e+00,5.936079999999999579e+00,5.849529999999999674e+00,5.747609999999999886e+00,5.666409999999999947e+00,5.574749999999999872e+00,5.495479999999999698e+00,5.403699999999999726e+00,5.323979999999999713e+00,5.238360000000000127e+00,5.152639999999999887e+00,5.069969999999999644e+00,4.987610000000000099e+00,4.904630000000000045e+00,4.821959999999999802e+00,4.741019999999999790e+00,4.660389999999999588e+00,4.579810000000000159e+00,4.499889999999999723e+00,4.417740000000000222e+00,4.333269999999999733e+00,4.246380000000000265e+00,4.160129999999999661e+00,4.076229999999999798e+00,3.993009999999999948e+00,3.909499999999999975e+00,3.826750000000000096e+00,3.744769999999999932e+00,3.663139999999999841e+00,3.582030000000000047e+00,3.500609999999999999e+00,3.423509999999999831e+00,3.345959999999999823e+00,3.269519999999999982e+00,3.193400000000000016e+00,3.117570000000000174e+00,3.042749999999999844e+00,2.970540000000000180e+00,2.899220000000000130e+00,2.826270000000000060e+00,2.753499999999999837e+00,2.684239999999999959e+00,2.614829999999999988e+00,2.547639999999999905e+00,2.482190000000000119e+00,2.416129999999999889e+00,2.349800000000000111e+00,2.283469999999999889e+00,2.219129999999999825e+00,2.156699999999999839e+00,2.095800000000000107e+00,2.037389999999999812e+00,1.980909999999999949e+00,1.926960000000000006e+00,1.874779999999999891e+00,1.824719999999999898e+00,1.776410000000000045e+00,1.732860000000000067e+00,1.692620000000000013e+00,1.635150000000000103e+00,1.580319999999999947e+00,1.526810000000000000e+00,1.475710000000000077e+00,1.429999999999999938e+00,1.387110000000000065e+00,1.350190000000000001e+00,1.317460000000000075e+00,1.289690000000000003e+00,1.262720000000000065e+00,1.233309999999999906e+00,1.206520000000000037e+00,1.183060000000000000e+00,1.162809999999999899e+00,1.146500000000000075e+00,1.132530000000000037e+00,1.122999999999999998e+00,1.116829999999999989e+00,1.116549999999999931e+00,1.119739999999999958e+00,1.125799999999999912e+00,1.135240000000000027e+00,1.149489999999999901e+00,1.167040000000000077e+00,1.187179999999999902e+00,1.210900000000000087e+00,1.238669999999999938e+00,1.268969999999999931e+00,1.302480000000000082e+00,1.338400000000000034e+00,1.378840000000000066e+00,1.422600000000000087e+00,1.463740000000000041e+00,1.508389999999999898e+00,1.548839999999999995e+00,1.593690000000000051e+00,1.615070000000000006e+00,1.639440000000000008e+00,1.664500000000000091e+00,1.693510000000000071e+00,1.724059999999999926e+00,1.757929999999999993e+00,1.795970000000000066e+00,1.836859999999999937e+00,1.860989999999999922e+00,1.889119999999999910e+00,1.920749999999999957e+00,1.956439999999999957e+00,1.996010000000000062e+00,2.039610000000000145e+00,2.084620000000000140e+00,2.130020000000000024e+00,2.169299999999999784e+00,2.212499999999999911e+00,2.261130000000000084e+00,2.311449999999999783e+00,2.366330000000000044e+00,2.423979999999999801e+00,2.477409999999999890e+00,2.533529999999999838e+00,2.582980000000000054e+00,2.635689999999999866e+00,2.693369999999999820e+00,2.752759999999999874e+00,2.815389999999999837e+00,2.880809999999999871e+00,2.949019999999999975e+00,3.019760000000000222e+00,3.072760000000000158e+00,3.126619999999999955e+00,3.179840000000000000e+00,3.234780000000000211e+00,3.293550000000000200e+00,3.353450000000000042e+00,3.410839999999999872e+00,3.469479999999999897e+00,3.526409999999999823e+00,3.584740000000000038e+00,3.633680000000000021e+00,3.682160000000000100e+00,3.734599999999999920e+00,3.788390000000000146e+00,3.843210000000000015e+00,3.899900000000000144e+00,3.955830000000000179e+00,4.013659999999999783e+00,4.071670000000000122e+00,4.131289999999999907e+00,4.193740000000000023e+00,4.257659999999999556e+00,4.321410000000000196e+00,4.385889999999999844e+00,4.454729999999999634e+00,4.525050000000000239e+00,4.597039999999999793e+00,4.668129999999999669e+00,4.742309999999999803e+00,4.817459999999999631e+00,4.892660000000000231e+00,4.969229999999999592e+00,5.048090000000000188e+00,5.127950000000000230e+00,5.208129999999999704e+00,5.287880000000000358e+00,5.334780000000000300e+00,5.485680000000000334e+00,5.705729999999999968e+00,6.067829999999999835e+00,8.175829999999999487e+00,1.156855999999999973e+01,1.590517999999999965e+01,2.053691999999999851e+01
